Host species,Common Name,Virus family,Virus genus,Virus name,Baltimore classification,Category,NucAcid,Spherical,Filamentous,Pleomorphic,Bullet-form,Lipid Envelope,Fecal.Oral,Fecal.Oral.Reference,Arbovirus,Arbovirus.Reference,Inhalation.Aerosols,Inhalation.Aerosols.Reference,Inhalation.Dust,Inhalation.Dust.Reference,Sexual,Sexual.Reference,Eating,Eating.Reference,Oral.Bloodstream,Oral.Bloodstream.Reference,Breastfeeding,Breastfeeding.Reference,Congenital/vertical,Congenital/vertical.Reference,Germ.line,Germ.line.Reference,Blood.Products,Blood.Products.Reference,Contact.Skin.or.Eye,Contact.Skin.or.Eye.Reference
Equus ferus caballus,Horse,Poxviridae,Orthopoxvirus,Horsepox,I,,DNA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID:29351298
Equus ferus caballus,Horse,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,V,,RNA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 11770982,TRUE,Merck Veterinary Manual,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID:25282321
Equus ferus caballus,Horse,Flaviviridae,Flavivirus,Louping ill virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 24552787,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Equus ferus caballus,Horse,Flaviviridae,Flavivirus,Murray valley encephalitis virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 3038067,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Equus ferus caballus,Horse,Paramyxoviridae,Henipavirus,Nipah virus,V,,RNA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,Merck Veterinary Manual,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID:29035743
Equus ferus caballus,Horse,Reoviridae,Orbivirus,Peruvian horse sickness virus,III,,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PubMedNeg,TRUE,PMID: 24751197,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Equus ferus caballus,Horse,Rhabdoviridae,Lyssavirus,Rabies virus,V,,RNA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 15991708,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Equus ferus caballus,Horse,Reoviridae,Rotavirus,Rotavirus,III,,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Equus ferus caballus,Horse,Flaviviridae,Flavivirus,St. Louis encephalitis virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID:25229279,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Equus ferus caballus,Horse,Orthomyxoviridae,Thogotovirus,Thogotovirus,V,,RNA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,PubMedNeg,TRUE,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Equus ferus caballus,Horse,Togaviridae,Alphavirus,Venezuelan equine encephalitis virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 4037184,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Equus ferus caballus,Horse,Rhabdoviridae,Vesiculovirus,Vesicular stomatitis virus,V,,RNA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 1668681,TRUE,PMID: 3028192,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PMID: 3028192
Equus ferus caballus,Horse,Flaviviridae,Flavivirus,West Nile virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 15682518,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Equus ferus caballus,Horse,Togaviridae,Alphavirus,Western equine encephalitis virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 2863991,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Flaviviridae,Flavivirus,Alkhurma virus,IV,C,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 24907187,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID:28456648 ,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 21122217,TRUE,PMID: 20920527
Homo sapiens,Human,Arenaviridae,Mammarenavirus,Argentinian mammarenavirus,V,A,RNA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,https://www.msdsonline.com/resources/sds-resources/free-safety-data-sheet-index/junin-virus/,FALSE,https://www.msdsonline.com/resources/sds-resources/free-safety-data-sheet-index/junin-virus/,FALSE,PubMedNeg,FALSE,https://www.msdsonline.com/resources/sds-resources/free-safety-data-sheet-index/junin-virus/,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,https://www.msdsonline.com/resources/sds-resources/free-safety-data-sheet-index/junin-virus/,TRUE,https://www.msdsonline.com/resources/sds-resources/free-safety-data-sheet-index/junin-virus/
Homo sapiens,Human,Rhabdoviridae,Lyssavirus,Australian bat lyssavirus,V,additional emerging virus,RNA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 16687600,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 10914106,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Parvoviridae,Erythroparvovirus,B19,II,,DNA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 29333409,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 22777688,FALSE,PubMedNeg,TRUE,PMID: 26778837,FALSE,PubMedNeg
Homo sapiens,Human,Parvoviridae,Bocaparvovirus,Bocavirus,II,,DNA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,PMID: 27818586,FALSE,PubMedNeg,TRUE,PMID: 16118271,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Peribunyaviridae,Orthobunyavirus,Cache Valley virus,V,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 9701947,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Peribunyaviridae,Orthobunyavirus,California encephalitis orthobunyavirus,V,B,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 28726628,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Arenaviridae,Mammarenavirus,Chapare mammarenavirus,V,A,RNA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 18417570,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Togaviridae,Alphavirus,Chikungunya virus,IV,B,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 29194359,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 29897898,FALSE,PUbMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Reoviridae,Coltivirus,Colorado tick fever virus,III,,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PubMedNeg,TRUE,PMID: 15415593,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 15497129,FALSE,PubMedNeg
Homo sapiens,Human,Poxviridae,Orthopoxvirus,Cowpox,I,,DNA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID:1672197 ,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 29852532
Homo sapiens,Human,Nairoviridae,Orthonairovirus,Crimean-Congo hemorrhagic fever orthonairovirus,V,A,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 24907187,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PMID: 17934982,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 31022170
Homo sapiens,Human,Flaviviridae,Flavivirus,Dengue virus,IV,A,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 30444971,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 25728040,FALSE,PubMedNeg
Homo sapiens,Human,Orthomyxoviridae,Thogotovirus,Dhori,V,,RNA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,PubMedNeg,TRUE,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Togaviridae,Alphavirus,Eastern equine encephalitis virus,IV,B,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 27577939,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Filoviridae,Ebolavirus,Ebola,V,A,RNA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID:30513823,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PMID:27940938,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID:27274594,TRUE,PMID:27274594
Homo sapiens,Human,Picornaviridae,Enterovirus,Enterovirus 68,IV,additional emerging virus,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,https://www.cdc.gov/non-polio-enterovirus/about/ev-d68.html,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,https://www.cdc.gov/non-polio-enterovirus/about/ev-d68.html
Homo sapiens,Human,Picornaviridae,Enterovirus,Enterovirus 71,IV,additional emerging virus,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,PMID: 28698666,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 10987713,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Picornaviridae,Aphthovirus,Foot and mouth disease virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,"PMID: 15112774; Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,"PMID: 15112774; Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2"
Homo sapiens,Human,Arenaviridae,Mammarenavirus,Guanarito mammarenavirus,V,A,RNA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 22172205,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Phenuiviridae,Phlebovirus,Heartland virus,V,C,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 30223439 ,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Paramyxoviridae,Henipavirus,Hendra virus,V,C,RNA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID:7603375 
Homo sapiens,Human,Picornaviridae,Hepatovirus,Hepatitis A virus,IV,B,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,PMID: 23198670,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 6243391,TRUE,PMID: 15831565,FALSE,PubMedNeg,FALSE,PMID: 22537111,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 15504159,FALSE,PubMedNeg
Homo sapiens,Human,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,VII,,DNA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,PMID: 26289533,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 12887033,FALSE,PubMedNeg,TRUE,PMID: 15911449,FALSE,PMID: 15384578,TRUE,Merck Veterinary Manual,FALSE,PubMedNeg,TRUE,PMID: 29939980,TRUE,PMID: 21497126
Homo sapiens,Human,Flaviviridae,Hepacivirus,Hepatitis C virus,IV,additional emerging virus,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 18312289,FALSE,PubMedNeg,TRUE,PMID: 20706177,FALSE,PubMedNeg,TRUE,PMID: 7811879,FALSE,PMID: 15384578,TRUE,PMID: 24928290,FALSE,PubMedNeg,TRUE,PMID: 25473152,FALSE,PubMedNeg
Homo sapiens,Human,Flaviviridae,Pegivirus,Hepatitis G virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 9661838,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,Merck Veterinary Manual,FALSE,PubMedNeg,TRUE,PMID: 10364608,FALSE,PubMedNeg
Homo sapiens,Human,Herpesviridae,Simplexvirus,Herpes simplex virus 1,I,,DNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID:25153069,FALSE,PubMedNeg,TRUE,PMID:26581494,FALSE,PMID:26917575,TRUE,PMID:19150274,FALSE,PubMedNeg,FALSE,PMID:10878482,TRUE,PMID:30106670
Homo sapiens,Human,Herpesviridae,Simplexvirus,Herpes simplex virus 2,I,,DNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID:25153069,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID:12517231 ,FALSE,PubMedNeg,FALSE,PMID:10878482,TRUE,PMID:185732
Homo sapiens,Human,Herpesviridae,Roseolovirus,HHV6,I,additional emerging virus,DNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 10738135,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PMID: 9783698,TRUE,PMID:15480369,TRUE,PMID: 28835501,TRUE,PMID:10878482,FALSE,PubMedNeg
Homo sapiens,Human,Herpesviridae,Roseolovirus,HHV7,I,,DNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID:15480369,TRUE,PMID: 28284243,TRUE,PMID:10878482,TRUE,PMID: 11427741
Homo sapiens,Human,Herpesviridae,Rhadinovirus,HHV8,I,additional emerging virus,DNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 17570106,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 19115001,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 17496573
Homo sapiens,Human,Retroviridae,Lentivirus,HIV,VI,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID:24809629,FALSE,PubMedNeg,TRUE,PMID: 29687590,TRUE,PMID:10703779,TRUE,PMID:30239402,FALSE,PubMedNeg,TRUE,PMID:28399843,FALSE,PubMedNeg
Homo sapiens,Human,Papillomaviridae,Alphapapillomavirus,HPV16,I,,DNA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 26691673,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 28165175
Homo sapiens,Human,Papillomaviridae,Alphapapillomavirus,HPV18,I,,DNA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 18847553,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 28165175
Homo sapiens,Human,Retroviridae,Deltaretrovirus,HTLV,VI,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 25075475,FALSE,PubMedNeg,TRUE,PMID: 27325689,TRUE,PMID: 26848683,TRUE,PMID: 25075475,FALSE,PubMedNeg,TRUE,PMID: 29267225,FALSE,PubMedNeg
Homo sapiens,Human,Astroviridae,Mamastrovirus,Human astrovirus 1-8,IV,,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,PMID:113503,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Coronaviridae,Alphacoronavirus,Human cold coronavirus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID:29551135,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
