Host species,Common Name,Virus family,Virus genus,Virus name,Baltimore classification,Category,NucAcid,Spherical,Filamentous,Pleomorphic,Bullet-form,Lipid Envelope,Fecal.Oral,Fecal.Oral.Reference,Arbovirus,Arbovirus.Reference,Inhalation.Aerosols,Inhalation.Aerosols.Reference,Inhalation.Dust,Inhalation.Dust.Reference,Sexual,Sexual.Reference,Eating,Eating.Reference,Oral.Bloodstream,Oral.Bloodstream.Reference,Breastfeeding,Breastfeeding.Reference,Congenital/vertical,Congenital/vertical.Reference,Germ.line,Germ.line.Reference,Blood.Products,Blood.Products.Reference,Contact.Skin.or.Eye,Contact.Skin.or.Eye.Reference
Homo sapiens,Human,Reoviridae,Rotavirus,Rotavirus C,III,,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Togaviridae,Rubivirus,Rubella virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,https://www.msdsonline.com/resources/sds-resources/free-safety-data-sheet-index/rubella-virus/,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 7077090,TRUE,PMID: 16580940 ,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Caliciviridae,Sapovirus,Sapporo virus,IV,B,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Barer, Mike. ""Caliciviruses and Astroviruses"". In Greenwood, David (ed.).ÿMedical Microbiology: A Guide to Microbial Infections: pathogenesis, immunity, laboratory diagnosis and control. pp.ÿ579?586.",FALSE,PubMedNeg,TRUE,"Barer, Mike. ""Caliciviruses and Astroviruses"". In Greenwood, David (ed.).ÿMedical Microbiology: A Guide to Microbial Infections: pathogenesis, immunity, laboratory diagnosis and control. pp.ÿ579?586.",FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 22752792,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Coronaviridae,Betacoronavirus,SARS,IV,C,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 15006983,FALSE,PubMedNeg,FALSE,PMID: 15006983,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Phenuiviridae,Phlebovirus,Severe fever with thrombocytopenia syndrome virus,V,C,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 24907187,TRUE,PMID: 30565531,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 30677496,FALSE,PubMedNeg
Homo sapiens,Human,Hantaviridae,Orthohantavirus,Sin Nombre orthohantavirus,V,A,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 12587657,TRUE,PMID: 12587657,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 20113567,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Poxviridae,Orthopoxvirus,Smallpox virus,I,A,DNA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,https://www.cdc.gov/smallpox/clinicians/transmission.html,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 4331837,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,https://www.cdc.gov/smallpox/clinicians/transmission.html
Homo sapiens,Human,Flaviviridae,Flavivirus,St. Louis encephalitis virus,IV,B,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 21629729,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Orthomyxoviridae,Thogotovirus,Thogotovirus,V,,RNA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 25957096,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Flaviviridae,Flavivirus,Tickborne encephalitis virus,IV,C,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 24907187,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Poxviridae,Orthopoxvirus,Vaccinia,I,,DNA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 23446513,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 12991732,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 12377090
Homo sapiens,Human,Togaviridae,Alphavirus,Venezuelan equine encephalitis virus,IV,B,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 24427764,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Rhabdoviridae,Vesiculovirus,Vesicular stomatitis virus,V,,RNA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 30544935 ,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 3028192
Homo sapiens,Human,Flaviviridae,Flavivirus,Wesselsbron virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 1964039,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Flaviviridae,Flavivirus,West Nile virus,IV,B,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 30444971,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PMID: 16510632,FALSE,PubMedNeg,TRUE,PMID: 22544764,FALSE,PubMedNeg
Homo sapiens,Human,Togaviridae,Alphavirus,Western equine encephalitis virus,IV,B,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 24427764,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Homo sapiens,Human,Flaviviridae,Flavivirus,Yellow fever virus,IV,B,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 30444971,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 29882971,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID:20094025,FALSE,PubMedNeg
Homo sapiens,Human,Flaviviridae,Flavivirus,Zika virus,IV,B,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 30444971,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 28656018,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PMID: 30809448,TRUE,PMID: 28402153,FALSE,PubMedNeg,TRUE,PMID: 27078190,FALSE,PubMedNeg
Sus scrofa,Pig,Asfarviridae,Asfivirus,African swine fever virus,I,,DNA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,PMID: 26104842,TRUE,PMID: 19967933,TRUE,PMID: 29102127,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 29102127
Sus scrofa,Pig,Arteriviridae,Betaarterivirus,Betaarterivirus suid 1,IV,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 27793195,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Flaviviridae,Pestivirus,Classical swine fever virus/Hog cholera,IV,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID:237444,TRUE,PMID: 28430168,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 28430168,FALSE,PUbMedNeg,FALSE,PUbMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PUbMedNeg,TRUE,PMID: 28430168
Sus scrofa,Pig,Togaviridae,Alphavirus,Eastern equine encephalitis virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 10548292,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Picornaviridae,Cardiovirus,Encephalomyocarditis virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,Merck Veterinary Manual,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Picornaviridae,Aphthovirus,Foot and mouth disease virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,PMID: 29959244,FALSE,PubMedNeg,TRUE,PMID: 12002549,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,Merck Veterinary Manual,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,Merck Veterinary Manual
Sus scrofa,Pig,Orthomyxoviridae,Gammainfluenzavirus,Influenza C virus,V,,RNA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,https://www.swinehealth.org/wp-content/uploads/2016/03/Influenza-virus-C-IVC-and-influenza-virus-D-IVD.pdf,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Flaviviridae,Flavivirus,Japanese encephalitis virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 9439119,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Flaviviridae,Flavivirus,Louping ill virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 24552787  ,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Arenaviridae,Mammarenavirus,Lymphocytic choriomeningitis mammarenavirus,V,,RNA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,http://www.cfsph.iastate.edu/Factsheets/pdfs/lymphocytic_choriomeningitis.pdf,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,http://www.cfsph.iastate.edu/Factsheets/pdfs/lymphocytic_choriomeningitis.pdf
Sus scrofa,Pig,Hepeviridae,Orthohepevirus,Orthohepevirus A,IV,,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Astroviridae,Mamastrovirus,Porcine astrovirus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.swinehealth.org/wp-content/uploads/2016/03/Porcine-astrovirus-PAstV.pdf,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Circoviridae,Circovirus,Porcine circovirus,II,,DNA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 28244338,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,Merck Veterinary Manual
Sus scrofa,Pig,Coronaviridae,Deltacoronavirus,Porcine deltacoronavirus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,PMID:27270129,FALSE,PubMedNeg,TRUE,PMID:27578872,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID:27270129,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Retroviridae,Gammaretrovirus,Porcine endogenous retrovirus,VI,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 23897566,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Caliciviridae,Vesivirus,Porcine enteric calicivirus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,PMID: 11533186,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Picornaviridae,Enterovirus,Porcine enterovirus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,PMID: 27599927,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Coronaviridae,Alphacoronavirus,Porcine epidemic diarrhea virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,PMID:26689811,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID:26689811,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Adenoviridae,Mastadenovirus,Porcine mastadenovirus A,I,,DNA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,http://www.cfsph.iastate.edu/pdf/shic-factsheet-porcine-adenovirus,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,http://www.cfsph.iastate.edu/pdf/shic-factsheet-porcine-adenovirus,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Adenoviridae,Mastadenovirus,Porcine mastadenovirus B,I,,DNA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,http://www.cfsph.iastate.edu/pdf/shic-factsheet-porcine-adenovirus,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,http://www.cfsph.iastate.edu/pdf/shic-factsheet-porcine-adenovirus,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Adenoviridae,Mastadenovirus,Porcine mastadenovirus C,I,,DNA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,http://www.cfsph.iastate.edu/pdf/shic-factsheet-porcine-adenovirus,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,http://www.cfsph.iastate.edu/pdf/shic-factsheet-porcine-adenovirus,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Parvoviridae,Protoparvovirus,Porcine parvovirus,II,,DNA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PMID: 6098202,FALSE,PubMedNeg,TRUE,PMID: 6098202,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMIDÿ1645596,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Herpesviridae,Varicellovirus,Pseudorabies virus/Suid herpesvirus 1,I,,DNA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 8735512,FALSE,PubMedNeg,TRUE,"PMID: 21962753, 27599927",FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 27599927,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 27599927
Sus scrofa,Pig,Rhabdoviridae,Lyssavirus,Rabies virus,V,,RNA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 17559696,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Paramyxoviridae,Morbillivirus,Rinderpest morbillivirus,V,,RNA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2"
Sus scrofa,Pig,Reoviridae,Rotavirus,Rotavirus,III,,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,PMID: 30552559,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Orthomyxoviridae,Alphainfluenzavirus,Swine influenza A,V,,RNA,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,PMID: 9413531,FALSE,PubMedNeg,TRUE,Merck Veterinary Manual,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Picornaviridae,Enterovirus,Swine vesicular disease virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2"
Sus scrofa,Pig,Poxviridae,Suipoxvirus,Swinepox,I,,DNA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,PubMedNeg,TRUE,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,PMID: 18500151,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
Sus scrofa,Pig,Caliciviridae,Vesivirus,Vesicular exanthema of swine virus,IV,,RNA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,TRUE,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2"
Sus scrofa,Pig,Rhabdoviridae,Vesiculovirus,Vesicular stomatitis virus,V,,RNA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,PubMedNeg,TRUE,PMID: 23034141,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg,FALSE,PubMedNeg
